,deme,interval,mean_Ne_log,mean_Ne_linear,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,upper_hpd_linear,lower_hpd_linear,diff_mean_Ne_log,diff_upper_hpd_log_95,diff_lower_hpd_log_95,diff_upper_hpd_log_50,diff_lower_hpd_log_50,diff_upper_hpd_linear,diff_lower_hpd_linear,diff_upper_hpd_linear_50,diff_lower_hpd_linear_50,days,date
0,0,186,14.607857244979098,405375264433458.6,24.575521796350746,6.236391916916849,15.82864004094342,10.231305635793138,3.7628923698014847e+24,1723423.1284821949,-0.18404163748818947,0.4124190792462308,-1.0584249902455234,0.25921735982949023,-0.13305653448896315,1.5104673092089371,0.34700191155530996,1.2959154541794662,0.8754155995362155,186,2021-09-01
0,0,187,14.791898882467285,619296866332519.6,25.156755328274173,6.26968659941236,15.912883098646883,10.177704988698938,1.434680938715754e+25,1860743.880616008,0.13753685190846934,0.5396772653593409,-0.27075954827342485,0.2931595499555506,0.06149180647844332,1.7154531366848291,0.7627998909062192,1.3406566750815025,1.0634217833237982,187,2021-08-31
0,0,188,14.65436203055882,451192664806606.56,25.563448263899833,6.466298721653343,15.765630289457512,9.959522668992742,3.6597234085717614e+25,2926164.395383278,0.19136582002589927,0.6782324639338562,-0.5404688423221451,0.38664425214892617,0.1612803410814152,1.9703919137110766,0.582475099367969,1.4720327256355539,1.1750143274325697,188,2021-08-30
0,0,189,14.462996210532916,290399731532083.25,25.425450932526594,6.088619479434446,15.656854745678562,9.785773306306567,2.6634891533477844e+25,1226364.2432584732,-0.08812285694470505,0.49122512898224713,-0.9441807095762549,0.3374171689079972,-0.027275143689156067,1.6343172433702433,0.3889981428357458,1.4013235304263327,0.9730934641617773,189,2021-08-29
0,0,190,14.551119067477623,355728832884633.2,25.843314361902525,5.858846018166045,15.544504592061923,9.53559143962053,6.971309462945038e+25,722513.5864569756,-0.015428865035269248,0.9629047695978628,-0.8713975577360884,-0.08458370432498441,-0.7825141049671647,2.619293878952221,0.4183664492197101,0.9188947366939967,0.4572549779907898,190,2021-08-28
0,0,191,14.566547932512892,368593720813577.25,25.680910333224713,6.166646435956609,15.489033958843494,9.567697192033963,4.7963441051218695e+25,1467730.8948219917,-0.0487086175985906,0.6062202059718196,-0.6762848350937318,0.11528719159250223,-0.23646187141069674,1.833488077599726,0.5085026586482437,1.1221956764609957,0.7894159810458846,191,2021-08-27
0,0,192,14.61525655011148,412341028748064.0,25.369636577821694,6.3293078173336195,15.667368233355239,9.882845399923232,2.3422679606020863e+25,2134557.2992506064,0.15012991514605994,0.8687396604166757,-0.3810231412287646,0.21181345065483548,-0.07068216188463872,2.383904430248807,0.6831620802269942,1.2359173040080582,0.9317579932735391,192,2021-08-26
0,0,193,14.465126634965424,291827782411499.2,24.628983283946344,6.291542272279236,15.331380303049732,9.730845389685681,4.2558203210821195e+24,1956781.2229836632,0.245214489584923,0.7809757580273811,-0.15687990902435978,0.24660804717921891,-0.018931059747421486,2.1836018934045636,0.8548067072254425,1.2796774412861123,0.9812470073275716,193,2021-08-25
0,0,194,14.219912145380498,165925121901421.62,23.890785246952863,6.316049241412456,15.030638576667107,9.626015781980646,7.776519170575249e+23,2070376.0799870028,0.18143087094462929,0.970616443016965,-0.4254775383888809,0.29630323849029416,-0.006188295540724198,2.639571103110345,0.653457659491876,1.344877913753328,0.9938308125243563,194,2021-08-24
0,0,195,14.03848127443587,109265051413720.78,23.491397071273045,6.511395449484337,15.092953227681425,9.869782635566843,3.1002525349313065e+23,3246350.812602152,-0.19858649631877384,0.8227820365843748,-1.178097954151184,-0.2075803384147754,-1.1191363256163633,2.276825245824133,0.30786375303608465,0.8125479603357668,0.3265617158501001,195,2021-08-23
0,0,196,14.237067770754642,172610722643368.8,23.55527046620135,6.605954789812441,14.977584724492516,9.691065711682183,3.591455305936663e+23,4036033.7554657017,0.31759201204130866,1.0653737560725993,-0.2977403506214422,0.4326302238829012,0.09696594232961075,2.901923392885127,0.7424941028536698,1.5413061770994447,1.1018228474626213,196,2021-08-22
0,0,197,13.919475758713334,83076034633799.31,22.94725615261544,6.785789006752967,14.894523144529733,9.832685711872461,8.856378166827004e+22,6106452.830883052,0.2799792390604692,1.2171393058517133,-0.6792347239457506,0.811960091756875,0.13598579664047517,3.377511871931664,0.507004842605845,2.252318413600041,1.1456656211785878,197,2021-08-21
0,0,198,13.639496519652864,43601006989089.14,22.05067029630279,6.708402549355487,14.343837887084074,9.572687789539044,1.1237515306841833e+22,5109784.085442856,0.34158637916664764,0.951280894259245,-0.16486565293696387,0.42842006903328844,0.06127566518669525,2.589023802054619,0.8480076237690428,1.53483068041015,1.0631919588040566,198,2021-08-20
0,0,199,13.297910140486218,19856840186036.074,21.46762091699788,6.836612681870344,14.392866829417853,9.821661285394761,2.935086581932302e+21,6864559.628936626,-0.16323553019307463,0.6172162537326038,-0.953475120364585,0.18017131388637253,-0.4925962362623313,1.8537604538125187,0.3853993843769017,1.1974224806503582,0.61103793422549,199,2021-08-19
0,0,200,13.461145670679294,28916496343376.96,21.421706540989156,6.8470884964865695,14.387231971480356,9.8135765192188,2.6406238469351995e+21,7032156.000137582,0.3662922993689851,0.9266175915754644,-0.10979575929923513,0.428538724749874,0.12903218378040116,2.525950914353665,0.8960171197738932,1.5350128076493768,1.1377267399240658,200,2021-08-18
0,0,201,13.094853371310306,12440945034054.506,20.759877342775834,6.857829344938507,14.025111504961664,9.63851703542474,5.7527743953418e+20,7208241.77250012,-0.24106579926857724,0.5948154253007161,-1.1804387463613928,0.2786811636056612,-0.5463137481084432,1.8126963361998036,0.30714395074363987,1.3213859707601203,0.579080517459084,201,2021-08-17
0,0,202,13.335919170578885,21673006965999.047,21.15310621278198,6.94043317151394,14.27468784251975,9.737514185832563,1.422676680034778e+21,8718327.34846673,0.01875218581070073,0.7993543150847824,-0.9368198140893416,0.5129089462007883,-0.02375448786228951,2.2241043941109395,0.3918720819158758,1.6701424900979729,0.9765254291753374,202,2021-08-16
0,0,203,13.317166984768186,20757114681213.164,20.886289559790768,7.127880427702608,14.36570410286066,9.954856384054013,7.696434182757222e+20,13423953.147407718,-0.05689905833363447,0.7528381909025619,-0.8077632398511803,0.07921880596951603,-0.5441798696301969,2.1230170014372782,0.4458542206813256,1.0824411407439447,0.5803175242541643,203,2021-08-15
0,0,204,13.374066043101818,23662795099246.668,20.98258794749551,7.087682177743079,14.454251398024264,9.96714005219469,9.607003468427137e+20,12237203.37307952,0.863706541951059,1.8940199000237072,-0.07171153811692399,1.0397783142469752,0.3282755539869111,6.646031436261159,0.9307993572242527,2.828589886762457,1.3885715460027481,204,2021-08-14
0,0,205,12.51035950115076,3238616328286.337,19.184180133158403,6.705278972262191,13.440145008400469,9.399249532656565,1.5281997811692147e+19,5073164.821142535,0.4383724142393414,0.8972950312132575,0.057441815327309076,0.4923513695592554,0.23787661303241237,2.452958951686682,1.059123644099318,1.636158914653228,1.268552660302093,205,2021-08-13
0,0,206,12.071987086911419,1180285541127.2368,18.38503979365838,6.460047291107074,13.069252542685541,9.20354575087784,2.426832451389678e+18,2884345.5676022,0.18137312844533418,0.956758194041786,-0.7553486753713283,0.6573384839302987,0.136421920379743,2.603243568975375,0.46984676217225435,1.9296497001500623,1.1461653821241315,206,2021-08-12
0,0,207,11.890613958466083,777345266705.979,18.50147139497413,6.821500695862436,12.91927490428142,9.17839802418412,3.173009665065686e+18,6629804.099517064,0.6309224071174918,1.3135260733142875,0.03721167661354574,0.740681769224679,0.24917442405008394,3.7192650193253782,1.0379126994322982,2.0973649460409094,1.2829657936444778,207,2021-08-11
0,0,208,11.259691551348592,181840891264.68085,17.540905789909132,6.631468479115651,12.187874264049475,8.707060600786242,3.474607797293547e+17,4280243.526574184,-0.026221274931134967,0.6403113260646656,-0.9338960921397668,0.35236197661201096,-0.06531549389531577,1.8970713951505365,0.39301948344737353,1.4224233145140757,0.9367718709444647,208,2021-08-10
0,0,209,11.285912826279727,193158056177.00537,17.42842088890985,6.327916928622081,12.02568064950378,8.52623739849008,2.6817660525628803e+17,2127732.0167812314,0.4948642670462994,1.0648788673942118,-0.0618097846732919,0.6305637262025847,0.1924832765826796,2.9004876191558258,0.9400616839259058,1.8786693359425273,1.212256230471084,209,2021-08-09
0,0,210,10.79104855923343,61808550550.74884,16.777970575983115,6.080589709660873,11.575780214221714,8.224828788080867,5.997504410053334e+16,1203898.0462584905,-0.0951743366206347,0.5345256257499162,-0.7381041542015438,0.04059834163236431,-0.2334140484059848,1.7066384648586932,0.4780193079041502,1.0414337209589082,0.7918256514923833,210,2021-08-08
0,0,211,10.886222895854063,76952528754.96161,16.949756641980212,5.893548001684123,11.768909662696734,8.3474809418977,8.907516632971259e+16,782614.7010945873,0.3823784736011534,1.4804827140256034,-0.3380338471688109,0.2246761990346684,-0.19260330988447816,4.395066729301366,0.7131711486655022,1.25191727853155,0.8248091028687521,211,2021-08-07
0,0,212,10.503844422252909,31903947520.590893,16.34575796385609,5.8900461312207595,11.425846774474923,8.118782719143512,2.2169605437920652e+16,776329.5748005261,0.3503655365257446,0.6877714838505113,0.05339816341497006,0.40085949075404237,0.20936882799003698,1.9892774529832602,1.0548495640203266,1.4931074583570654,1.2328996425794654,212,2021-08-06
0,0,213,10.153478885727164,14238980187.298103,15.961519634191657,5.833010264714668,11.059640663981735,7.8633643238440145,9152076343312952.0,680785.4491256817,0.788672391457342,1.5789957498404465,0.12129892015114851,0.8442968880173698,0.23710257562991544,4.85008266842615,1.128962331524919,2.326341560775747,1.2675711330144037,213,2021-08-05
0,0,214,9.364806494269823,2316362333.70484,14.501479731373662,5.114436586888291,10.059092759396247,7.082863141366499,317307057242524.6,130147.72676914393,0.4075639807104853,1.0358166106904676,-0.038107413514989474,0.3773973357733542,0.0951707732764362,2.8174060203574744,0.9626095380638225,1.4584837020065542,1.0998466635076247,214,2021-08-04
0,0,215,8.957242513559338,906238510.5638194,13.962711643923239,5.038463227213132,9.7095563429049,6.871264201564983,91772305870673.02,109260.51096977992,0.5059716967831378,1.1076592744931126,-0.03866963521399569,0.6234407307260508,0.0832173204629818,3.027264100481322,0.9620684902025284,1.8653351288871376,1.0867779619766775,215,2021-08-03
0,0,216,8.451270816776198,282664205.91604537,13.191715703728962,4.5954866414194395,9.050078855841415,6.325174982477439,15549474043642.031,39399.130857392745,0.2746203507518616,0.8823534226881371,-0.20520673746620055,0.2720748073433219,-0.10902277101853208,2.4165802542283092,0.8144789156973409,1.3126851961303563,0.8967099982657646,216,2021-08-02
0,0,217,8.17665046602434,150193267.6455874,12.872040023505368,4.556096891108464,8.780343529804833,6.13580638408023,7448006097254.611,35982.96041940063,0.4182221201788156,1.0119435082366124,-0.24091989417111925,0.8451910053966394,0.3823533287026102,2.7509423019403485,0.7859045794046144,2.328422513364657,1.4657298780882184,217,2021-08-01
0,0,218,7.758428345845522,57336125.99889161,12.455225070494507,4.160185099741133,8.321390227925711,5.7030897273564065,2852496173441.481,14460.55959904932,0.10247014022197075,0.3231479374081694,-0.11542093475124204,0.18506226173660423,0.057008903200904015,1.381469706837208,0.8909910158785309,1.2032933569294928,1.0586652358628266,218,2021-07-31
0,0,219,7.655958205623551,45285399.735314265,12.283767906370988,3.8940952098167703,8.083490444450044,5.458983548161307,1922064273776.9163,7836.014118597688,0.2223094519691438,0.5913287005685328,-0.1817185642184631,0.3095880228796375,0.16044939878497821,1.806386968957886,0.8338359786767179,1.3628635298677048,1.1740383638698442,219,2021-07-30
0,0,220,7.433648753654407,27142431.699520282,11.894680980132849,3.7209241271342473,7.898535655624459,5.340107745362044,784659035565.5643,5259.253772393325,0.5881543008894743,1.2646070103917264,0.16795622554673617,0.5473596829544078,0.2732956442468355,3.5417006110458,1.1828848293777907,1.7286827165572904,1.3142887492997641,220,2021-07-29
0,0,221,6.8454944527649335,7006392.33556799,10.869145976204456,3.407231648966141,7.295915382172266,4.935254709013275,73985391491.45622,2554.063254920989,0.10124510840039692,0.3513598163025238,-0.15044862666024628,0.16646477038800267,0.006593353438782756,1.4209985323742809,0.86032192648277,1.181121924670277,1.0066151374437982,221,2021-07-28
0,0,222,6.744249344364536,5549442.353172653,10.75240621701843,3.362298992080682,7.237946246803721,4.886284815700974,56546563539.12405,2303.026801394906,0.31413967915100327,0.8699636670042192,-0.039554761653169734,0.23515063752978005,0.0449032683878583,2.386824131477752,0.9612173147000957,1.2650993258173746,1.045926680841169,222,2021-07-27
0,0,223,6.430109665213533,2692214.538580151,10.349803274878019,3.278888228440745,6.906223158513516,4.6424306625656815,22377072805.19915,1900.5890746681644,0.2788821236074441,0.5854774094802941,-0.04711164218313968,0.485517225280625,0.22222232719315027,1.7958481359430474,0.9539808871360386,1.6250152905076898,1.2488490000945138,223,2021-07-26
0,0,224,6.151227541606088,1416535.7566846837,9.85222259896357,2.90670111040655,6.6466087628756085,4.428618210614419,7115781417.503139,806.6796671152748,0.615276284273602,1.059817185381669,0.15238313787609137,0.7162899501718076,0.43943187372290904,2.885843366687223,1.1646063557696793,2.0468252826862012,1.5518253352741114,224,2021-07-25
0,0,225,5.535951257332488,343519.3911329203,9.034819355794422,2.655248769059945,5.909314863114766,3.8529737707098874,1083476149.833185,452.1148469942375,0.10483035433493904,0.34115432933985,-0.21845671650245357,0.17171908515124468,0.08755693734216008,1.4065702991782298,0.8037582681607899,1.1873442437323316,1.0915044100337958,225,2021-07-24
0,0,226,5.431120902997548,269849.0559162407,8.923212934287802,2.521384847030276,5.810787906388375,3.750743860692107,837940022.8464956,332.18869386299906,-0.056284818195092824,0.35241801391714844,-0.5565147674364894,0.26440596876153144,-0.14702528301066398,1.42250302551676,0.573203333506816,1.3026569269889112,0.8632721510214019,226,2021-07-23
0,0,227,5.48740572119264,307189.0431617537,9.135713479303304,2.5986694529237258,5.873011891417896,3.7813419471670056,1366826780.1157281,396.8893569247499,0.34799298596984163,0.7059071672984834,-0.10032771618912051,0.43896016043713004,0.2691306723397404,2.025683485468781,0.9045409367490594,1.5510934912700944,1.3088261572489608,227,2021-07-22
0,0,228,5.1394127352228,137851.89330222397,8.574680789740775,2.2705738179462807,5.454741164411401,3.4424640151418235,375561261.99071676,186.45490726466005,0.06822625790242957,0.22402233989057052,-0.05218038785079404,0.07657760587828077,-0.011216794051704504,1.251098968530221,0.9491576348934491,1.0795859693035808,0.9888458796312223,228,2021-07-21
0,0,229,5.071186477320371,117811.17224251172,8.52908213231294,2.3940392048603885,5.406939562990719,3.449083776534991,338128775.9375569,247.76457108778496,0.23650409043384463,0.5232925292462687,0.03436477171831287,0.24312357757712633,0.0987582499621662,1.6875749021626758,1.0349620627713136,1.2752262037461517,1.1037994237491109,229,2021-07-20
0,0,230,4.8346823868865245,68341.16641906645,8.040544170421532,2.3450156968737357,5.176414447976072,3.3489220261675556,109785294.29964094,221.3174699790785,0.3917071109975821,0.7776278713577085,0.07176706175462577,0.4442577965995227,0.2329189958554445,2.17630366537069,1.0744050448868427,1.5593324244070008,1.2622792253369801,230,2021-07-19
0,0,231,4.4429752758889425,27731.622257807136,7.278620030904479,2.1267668425686725,4.8203518558384175,3.166326152829015,18994157.32688,133.89576551634872,0.40999915750196014,0.871622299313664,0.07274078149479202,0.4143780463230766,0.18347044091935194,2.3907862800646713,1.0754517237912395,1.5134291650802087,1.2013794532146944,231,2021-07-18
0,0,232,4.032976118386983,10788.87393178422,6.515812506611579,1.9186226220246236,4.2652587468556735,2.8079349488386622,3279536.7855446907,82.9129986126802,-0.0034700166658496933,0.306941699977604,-0.2538438803611056,-0.031582634883283944,-0.2528756553883502,1.3592617207731803,0.7758129122240974,0.9689108873074478,0.7765644374239217,232,2021-07-17
0,0,233,4.036446135052833,10875.422428974241,6.54924999044326,2.0310847896898134,4.259139441273642,2.8330241604666826,3542011.6920236256,107.41991136450724,0.15257007304258466,0.5246555120934806,-0.205675172646278,0.4048760241192717,0.11665175166533492,1.6898766060428358,0.8140974744670176,1.499116634230522,1.1237280251281316,233,2021-07-16
0,0,234,3.8838760620102475,7653.781538329566,6.224922141605187,2.017895394212419,4.163210229444049,2.8261322233871686,1678503.0765362922,104.2066403165183,0.10098128087311503,0.516573798947582,-0.14085035626049303,0.03157697099426926,-0.10320686287381808,1.6762745460680517,0.8686192854106258,1.0320808128247547,0.9019403762039232,234,2021-07-15
0,0,235,3.7828947811371334,6065.8935011605,6.025771017066445,1.9682181368478844,3.957069787503824,2.674953156692071,1061135.9229082235,92.9433103967687,0.10368693581837579,0.3858211686129245,-0.11540665613818168,0.12463692177148289,0.004929617598747882,1.4708216182242866,0.8910037380853144,1.132737106213902,1.0049417881540925,235,2021-07-14
0,0,236,3.679207845318757,4777.578650447934,5.805832313766685,1.9612213853615077,3.972010363180642,2.7566716246625997,639487.8739807247,91.45793373749382,0.23224317103445558,0.48985459906743767,0.02462038550555623,0.2572358727873949,0.1127573566114779,1.632078896908675,1.0249259699115854,1.2933501568903691,1.1193602946194328,236,2021-07-13
0,0,237,3.446964674284301,2798.753658447629,5.434026952651038,1.908070615356088,3.7356759412348004,2.6187679651105196,271660.78583898937,80.92274671412373,0.1608974336343737,0.37988011104237573,-0.005791989687214727,0.16576173294147978,0.045362979268692705,1.4621092881676003,0.9942247515477723,1.1802918435515695,1.046407615253828,237,2021-07-12
0,0,238,3.2860672406499276,1932.2674616475133,5.139561864935869,1.789810029641518,3.4897199133663594,2.435989512290517,137899.23754481878,61.63253480587294,0.17463284434386672,0.3433256649898384,0.009820852077907283,0.202728777226449,0.10341628165235806,1.4096277535916855,1.0098692349028215,1.2247402457500502,1.1089529497701984,238,2021-07-11
0,0,239,3.1114343963060613,1292.5114417526727,4.838390503069444,1.7119295086246125,3.301041822119915,2.321445562341462,68927.17879226124,51.51450233755421,0.03013147421622884,0.2409545650685052,-0.1924464818851237,0.16501556930514294,0.020472734816443516,1.2724632197155978,0.8249384661738334,1.1794114811856844,1.0206837387343173,239,2021-07-10
0,0,240,3.081302922089832,1205.8767508260435,4.700337103812934,1.7265116843689594,3.2298305210369045,2.2977628037510023,50157.64112996691,53.27355569827828,0.23743986041705023,0.48742074919211653,-0.06656933737445225,0.30770684202016074,0.14982815174301578,1.6281114918814865,0.935598041695501,1.3603021470487655,1.161634600693325,240,2021-07-09
0,0,241,2.843863061672782,698.012277622102,4.261925073550923,1.5725337680870348,3.017854004678598,2.1729117318847915,18277.848512266948,37.37091815965116,-0.0803483637761377,0.04904413275025954,-0.20039734743906878,-0.04376447117905258,-0.12406499380670066,1.0502667008752569,0.8184054971340471,0.9571793742553837,0.8833224285298732,241,2021-07-08
0,0,242,2.92421142544892,839.8687561919295,4.372134480080552,1.6997531546988032,3.07815387595482,2.2363582183942197,23557.786421313725,50.09024486103239,0.22811354245854984,0.518912991360065,-0.007985322844938803,0.24608394905725528,0.009107355904390158,1.6802002644827478,0.9920464751501521,1.279006940461874,1.0091489540573357,242,2021-07-07
0,0,243,2.69609788299037,496.7042579855206,4.030563193649999,1.5778213215877577,2.8355853507382536,2.057770488047477,10729.09754241963,37.828691704274064,0.2503033830817101,0.5256310991977466,-0.0998987633040418,0.33436110596715585,0.13688470645077766,1.69152603231617,0.9049290254234773,1.3970475347008824,1.1466959342546796,243,2021-07-06
0,0,244,2.4457944999086596,279.1222773878859,3.7729246996578194,1.4037639626487164,2.605144424581908,1.8613092805934182,5928.225288704046,25.337511723640304,0.026327068362255405,0.11087306495182858,-0.04503578444430101,0.038454143192999446,-0.015757237628095222,1.1172530792797657,0.9559632726065421,1.0392030727305843,0.9843662581391726,244,2021-07-05
0,0,245,2.419467431546404,262.7044512716557,3.7065365100189083,1.42047107323314,2.587807364248744,1.8759341436661943,5087.875903095893,26.331225551727258,0.04307529184143908,0.16359650692085204,-0.0473790298868737,0.04112820117228244,-0.026400872264460418,1.1777390096685023,0.9537258384771783,1.0419856807688226,0.9739445839717036,245,2021-07-04
0,0,246,2.376392139704965,237.898738820258,3.613243828800484,1.4107720958524594,2.5554564467841554,1.8816613171139644,4104.34471230119,25.749695389913153,0.13593980472909015,0.2710209202364897,0.001927681328391273,0.22040982791724417,0.09944636600565104,1.3113025028561094,1.0019295405004818,1.2465875122777528,1.104559227227883,246,2021-07-03
0,0,247,2.2404523349758754,173.96117603441164,3.356107987676983,1.228357513893936,2.3590897692956934,1.6950620674063022,2270.429325805288,16.918330859722925,0.05772219533324006,0.3049001250784378,-0.1371610348207679,0.01186004883008085,-0.12790156730492552,1.3564895169564013,0.8718298198684815,1.0119306580761367,0.879939989746611,247,2021-07-02
0,0,248,2.182730139642635,152.31060374928344,3.2636976330802034,1.2985419335386195,2.312350614290334,1.7241926475530003,1835.2601434172252,19.88574809043685,-0.028499434891168327,0.08779319513147099,-0.16944407605223555,0.03914407269512177,-0.036800328861304354,1.091762316917789,0.8441339604638889,1.0399202969777912,0.9638685728718027,248,2021-07-01
0,0,249,2.2112295745338035,162.64082721988441,3.2576079664560953,1.3078892135455356,2.3268534932042355,1.7342678404384997,1809.7057507187,20.318386324604386,0.12587575165735365,0.3334807021975208,-0.012426865755533978,0.10634200669459304,0.021078302028720408,1.3958181100594287,0.9876500288913244,1.1122021920630172,1.02130201852669,249,2021-06-30
0,0,250,2.0853538228764497,121.71772399661084,3.0846910527374485,1.2235586547113388,2.217398153070016,1.6621645935789016,1215.3211411156294,16.732416049066902,0.037777860240254896,0.32226406319748846,-0.16949217475918088,-0.030633586013940395,-0.15926590592722634,1.380249200856836,0.8440933596883322,0.9698308675736056,0.8527695723346705,250,2021-06-29
0,0,251,2.047575962636195,111.57732946749655,3.0935253096465214,1.169103439866566,2.1464744809171696,1.5483871525000095,1240.295904499679,14.760580575833545,0.008576396021285472,0.08372720694456559,-0.05310770030790257,0.02154403439741026,-0.016307382792899894,1.0873322366645495,0.9482778771630466,1.0217777827157177,0.9838248627385463,251,2021-06-28
0,0,252,2.0389995666149097,109.39552746069637,3.074224291023864,1.197083403163432,2.144211449390944,1.5602689871183364,1186.3812956118354,15.742851656963548,-0.00920388892490518,0.19367063287461317,-0.12288624983248697,0.0011398491699385893,-0.04819456537620326,1.2136964654005669,0.884364253421568,1.0011404990449,0.9529483582832465,252,2021-06-27
0,0,253,2.0482034555398148,111.73865914076863,3.06040870559824,1.1936868700858037,2.1594645449698984,1.56673177963393,1149.2346338181378,15.620210064651248,0.11574583709090391,0.19022196682239878,0.05290758517416716,0.13266242884311907,0.08829576858454802,1.2095180407395572,1.0543322046898886,1.1418644727523293,1.092311145577147,253,2021-06-26
0,0,254,1.9324576184489108,85.5968176168401,2.9238431408642334,1.0889551101650439,2.032607363744957,1.4492149707860236,839.1568438438587,12.27312366325255,0.06990866053681859,0.2166782000365548,-0.10696226902940564,0.19164681768349778,0.09010879448147247,1.2419443801698165,0.8985595758756417,1.2112426519265118,1.0942933303047357,254,2021-06-25
0,0,255,1.8625489579120922,72.87003160939419,2.7675525201590716,1.0927074709895144,2.0107133909934287,1.4925788656243841,585.5345419816399,12.379624476312213,0.03233084827584639,0.10190135857033944,-0.040018571012294,0.07351683871477532,0.02099797945664128,1.107274243226416,0.9607715964855155,1.0762866598033871,1.021219988216179,255,2021-06-24
0,0,256,1.8302181096362458,67.64226003529679,2.713228041640569,1.0882162900415393,1.9531316670164196,1.4475557457623829,516.687603111257,12.252262421444136,0.0020879366877352753,0.10830323632635475,-0.09277825017520058,0.045848413230034524,-0.02988318812817914,1.1143856163569492,0.9113955796998977,1.046915700358584,0.9705588997289112,256,2021-06-23
0,0,257,1.8281301729485104,67.31784006984303,2.7211194346055847,1.0755187313489356,1.9489306818801875,1.4297916923526057,526.161945420272,11.899226500416887,-0.04253259580885866,0.09666514509887003,-0.1554900902210239,-0.002396032853778207,-0.06499844842050839,1.1014914720422406,0.8559955596136987,0.9976068353417191,0.9370689173131899,257,2021-06-22
0,0,258,1.8706627687573691,74.24424047840073,2.784248458655703,1.1143245991897925,2.012906754103291,1.485273964998643,608.4830131470694,13.01141710460157,0.033544495845230254,0.09719947574975851,-0.03390048409352575,0.0692825764992071,0.02248676588895293,1.1020801899684542,0.9666676986633013,1.0717390146222916,1.022741499000313,258,2021-06-21
0,0,259,1.8371182729121387,68.72555772097387,2.7326749593609523,1.0857126203872005,1.965131211759398,1.4490203274487459,540.3497555854113,12.181832408076948,0.08867599480974915,0.2369434328924287,-0.09098507643335196,0.2131761305578339,0.11045943143564108,1.2673694243249989,0.9130313364815962,1.2376026116866632,1.1167910415238502,259,2021-06-20
0,0,260,1.7484422781023898,56.03279394632374,2.6185434656163937,1.0026275409441132,1.8344595747120591,1.3301105062124083,415.4736311250095,10.060684756515576,0.0582074034635882,0.10483004940298812,0.018519828308739106,0.06597558499968459,0.03751785695403553,1.1105218604639007,1.0186923839164195,1.068200636728735,1.0382305365512647,260,2021-06-19
0,0,261,1.6902348746388014,49.00437726217841,2.561058764061334,0.9687303884141218,1.7825478570374098,1.2873712104773165,363.9642805299393,9.305300197155171,0.09343466418913568,0.14495364526577093,0.05033727450984138,0.1003781587313386,0.06869304171672774,1.1559859836029909,1.0516257231196835,1.1055889271398467,1.0711073734009606,261,2021-06-18
0,0,262,1.596800210449666,39.518478042634484,2.421151300364916,0.8807560114958336,1.6842802510653119,1.2018924781184728,263.7249996137833,7.598992423402216,0.040215095584647094,0.07376295464472915,0.007100344338902609,0.05033380248457742,0.030251112048162776,1.0765515836952193,1.007125611550334,1.0516220718549434,1.0307133259936163,262,2021-06-17
0,0,263,1.5565851148650187,36.02343437235624,2.363066877375866,0.8333238766225923,1.6613300581881636,1.1805265234202305,230.7102434029022,6.812772341656226,0.022325954945384054,0.13221218730639217,-0.15305477059538442,0.1305255830007126,0.04226283660275287,1.1413504736579374,0.8580827228227061,1.1394270894847343,1.0431686256189254,263,2021-06-16
0,0,264,1.5342591599196347,34.21835754636803,2.378029197983606,0.8203211233188734,1.6532725713926142,1.161844783242964,238.7971822872338,6.611821544947394,0.03635295328064577,0.1215041154960157,-0.07510366355008813,0.09617790931606973,0.05061806896993337,1.1291940131090568,0.9276473181298435,1.1009549167077062,1.0519210552586995,264,2021-06-15
0,0,265,1.4979062066389885,31.470685771307952,2.362822460029065,0.7567765626802364,1.635995070388799,1.1283468483369268,230.5804381138615,5.711846959962994,0.04092377157943063,0.10153322441467472,-0.0011580883572470668,0.04750258528604934,0.02695980403868803,1.1068666927790192,0.9988425819682841,1.048648912175184,1.0273265075569922,265,2021-06-14
0,0,266,1.4569824350595582,28.640621312298396,2.3334610256891777,0.730894679471397,1.5997352987643105,1.0926816057888826,215.50682354717196,5.38139262818461,0.09851408151230408,0.21662881229457365,-0.07736457439395761,0.12399297488760586,0.06827928460747268,1.2418830448558325,0.9255523593988566,1.1320079184883831,1.070664286781881,266,2021-06-13
0,0,267,1.3584683535472541,22.828025738758246,2.1481232698585866,0.642307303272116,1.4773576621312923,1.0041244742240092,140.6446672373787,4.388411083683452,0.02541353563819093,0.07089675389239103,-0.01076765837088367,0.03078660747109141,0.007212186473353865,1.073470388507446,0.9892901053499401,1.0312654160696988,1.0072382569275227,267,2021-06-12
0,0,268,1.3330548179090633,21.530534822285283,2.109864499518495,0.655795454359851,1.4273340967506702,0.9676045777349116,128.78476787395957,4.526843227310383,0.053365110396109375,0.12573828185740954,-0.020902565739463252,0.06553391504833006,0.028648968693832044,1.1339853449044943,0.9793143786934028,1.067728948778339,1.0290632976320921,268,2021-06-11
0,0,269,1.2796897075129539,19.04099800421379,2.0215663314142813,0.634028315187896,1.3652927759318048,0.9223867789332524,105.09119523064344,4.305546809364985,0.020187586885338192,0.07353388260381566,-0.03855107328117535,0.03186672890318176,0.007132519944163418,1.0763050040701208,0.9621825616643652,1.0323799097336623,1.007158016947788,269,2021-06-10
